[07.08.2017 13:23:33]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: -=[ Mordon ]=- stopped laserattacking
[07.08.2017 13:23:35]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: -=[ Mordon ]=- stopped laserattacking
[07.08.2017 13:23:45]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Sending jump packet.
[07.08.2017 13:23:45]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Jumping intra-server to 2-3.
[07.08.2017 13:23:48]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Config is now 1
[07.08.2017 13:23:48]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Removed stationary map object
[07.08.2017 13:23:48]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Removed stationary map object
[07.08.2017 13:23:49]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Setting hero speed to 454 (ingame: 524)
[07.08.2017 13:23:49]	INFO	_CJbKBYtGEkOa1w3CxhAOgAai1EFb: Checking on shields on both configs.
[07.08.2017 13:23:49]	INFO	_CJbKBYtGEkOa1w3CxhAOgAai1EFb: Moving out of the center of the gate.
[07.08.2017 13:23:51]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: selecting drone_formation_default
[07.08.2017 13:23:51]	INFO	_CJbKBYtGEkOa1w3CxhAOgAai1EFb: Changed our formation to: Default
[07.08.2017 13:23:52]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Setting hero speed to 480 (ingame: 552)
[07.08.2017 13:23:53]	INFO	_CJbKBYtGEkOa1w3CxhAOgAai1EFb: Setting config to 2
[07.08.2017 13:23:53]	INFO	_G9vx1ybAqXeERNffEDSu0wLBgfg: We are building a RPM buff item in construction hall 1.
[07.08.2017 13:23:54]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Config is now 2
[07.08.2017 13:23:54]	INFO	_CJbKBYtGEkOa1w3CxhAOgAai1EFb: Shields are fully charged up!
[07.08.2017 13:23:54]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: selecting drone_formation_f-3d-dr
[07.08.2017 13:23:54]	INFO	_CJbKBYtGEkOa1w3CxhAOgAai1EFb: Changed our formation to: Drill
[07.08.2017 13:23:55]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Setting hero speed to 287 (ingame: 342)
[07.08.2017 13:23:59]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Selecting -=[ Saimon ]=-
[07.08.2017 13:23:59]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: selecting ammunition_laser_lcb-10
[07.08.2017 13:23:59]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Attacking -=[ Saimon ]=- with ammunition_laser_lcb-10
[07.08.2017 13:23:59]	INFO	_CJbKBYtGEkOa1w3CxhAOgAai1EFb: Setting config to 1
[07.08.2017 13:24:00]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit -=[ Saimon ]=- with 8499 dmg (5,6% life left)
[07.08.2017 13:24:00]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Attack on -=[ Saimon ]=- of type 1 is not in range. Range needed: 488, need to get 42,07 units closer
[07.08.2017 13:24:00]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Config is now 1
[07.08.2017 13:24:01]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit -=[ Saimon ]=- with 6857 dmg (0,0% life left)
[07.08.2017 13:24:01]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: -=[ Saimon ]=- was killed by me.
[07.08.2017 13:24:01]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Removed ship and stopped laserattacking
[07.08.2017 13:24:01]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Setting hero speed to 454 (ingame: 524)
[07.08.2017 13:24:05]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Selecting -=[ Saimon ]=-
[07.08.2017 13:24:05]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Attacking -=[ Saimon ]=- with ammunition_laser_lcb-10
